gold_label	null	null	null	null	sentence1	sentence2	promptID	pairID	genre	label1	null	null	null	null
entailment					A drawing Joseph Utsler scribbled on a napkin, now known as the Hatchetman, became the company's logo.	A drawing Joseph Utsler scribbled on a napkin, now known as the Hatchetman, became the company's logo.	edit_premise_08282305.003	edit_premise_08282305.003e	wikipedia	entailment				
entailment					Paddy McCormack (born 1939 in Rhode, County Offaly) is an Irish retired sportsperson.	Paddy McCormack is a sportsperson from Ireland.	edit_premise_38554455.000	edit_premise_38554455.000e	wikipedia	entailment				
entailment					His last recordings were for Duke Records in Houston, Texas in 1961.	In 1961, he recorded for the last time for Duke Records	edit_premise_50874596.002	edit_premise_50874596.002e	wikipedia	entailment				
entailment					During the Civil War another James Crichton, 1st Viscount Frendraught supported the royalist James Graham, 1st Marquis of Montrose.	James Crichton who was the 1st Viscount Frendraught supported James Graham, who was a royalist, during the Civil War.	edit_premise_19220480.000	edit_premise_19220480.000e	wikipedia	entailment				
entailment					The SWS subsidiary Southwest Securities Federal Savings Bank (FSB) was merged into PlainsCapital Bank.	Southwest Securities Federal Savings Bank, a SWS subsidiary, was merged with PlainsCapital Bank.	edit_premise_33747216.001	edit_premise_33747216.001e	wikipedia	entailment				
neutral					Following Hudson's departure, Martin described Hudson as one of the best coaches NZF has had and he would leave behind a professional standard that NZF had never had before.	According to Martin, Hudson improved NZF's professional football standards.	edit_premise_32985736.003	edit_premise_32985736.003n	wikipedia	neutral				
contradiction					Their sophomore record Honest released on March 29 2019.	Their sophomore record Honest released in April of 2009.	edit_premise_54130584.004	edit_premise_54130584.004c	wikipedia	contradiction				
entailment					The church was declared redundant in 1973 and is in residential use.	The church was declared redundant is now for residential use. 	edit_premise_26925892.001	edit_premise_26925892.001e	wikipedia	entailment				
neutral					A likeness for an intimate acquaintance or one’s own family should be marked by that amiability and cheerfulness, so appropriate to the social circle and the home fireside.	Appropriate to the social circle and family, the kindness and cheerfulness are going to mark the likeness for an intimate acquaintance, according to Brenson	edit_premise_14135707.002	edit_premise_14135707.002n	wikipedia	neutral				
entailment					Prostitution first became a problem in America between 1810 and 1820, primarily because it was not completely illegal, thus it is estimated that 5 to 10 percent of women were prostitutes.	It's estimated that 5-10% of the women during the early 1880s were prostitutes	edit_premise_33153905.000	edit_premise_33153905.000e	wikipedia	entailment				
entailment					The guard–also known as the rostrum, scabbard, gaine, and sheath– is the part of the animal most likely to be fossilized.	The guard is the part of the animal that has the most probability to be fossilized.	edit_premise_40393906.000	edit_premise_40393906.000e	wikipedia	entailment				
neutral					"Note also that there is a relation between the Kullback–Leibler divergence and the ""rate function"" in the theory of large deviations."	"The relation between the ""rate function"" in the theory of large deviations and the Kullback–Leibler divergence has to be noted in statistics "	edit_premise_05483541.000	edit_premise_05483541.000n	wikipedia	neutral				
neutral					The track had a small circumference and consisted of 400 and 525 yards before it was switched in February 1979 to the more traditional practice of being located on the outside of the speedway circuit.	The track had a small circumference and consisted of 400 and 525 yards before it was switched on February 12th, 1979.	edit_premise_19715031.002	edit_premise_19715031.002n	wikipedia	neutral				
entailment					The subsequent German-Polish Treaty of Good Neighbourship that supplemented the Border Treaty also granted certain rights for political minorities on either side of the border.	The subsequent German-Polish Treaty of Good Neighbourship that supplemented the Border Treaty also endorsed certain rights for political minorities on either side of the border.	edit_premise_01343009.001	edit_premise_01343009.001e	wikipedia	entailment				
entailment					Poor health forced Menten's retirement in 1955, and she died July 17, 1960, at the age of 81, in Leamington, Ontario.	Menten retired in 1955 due to poor health.	edit_premise_05729816.000	edit_premise_05729816.000e	wikipedia	entailment				
neutral					It stars David Swift, Freddie Fletcher, and Gordon McGrase.	It stars David Swift, Freddie Fletcher, and Gordon McGrase, and it's a thriller.	edit_premise_46987162.001	edit_premise_46987162.001n	wikipedia	neutral				
entailment					"On top of that, 'He was saying all the time, 'dammit, I can't sleep'... and he was taking all these pills to help him.'"""	He was taking all these pills to help him.	edit_premise_29873155.002	edit_premise_29873155.002e	wikipedia	entailment				
entailment					Peters was appointed Knight Grand Cross of the Order of the British Empire (GBE) in the 2018 New Year Honours for services to the advancement of medical science.	Peters has been a Knight Grand Cross of the Order of the British Empire (GBE) since 2018.	edit_premise_22156696.000	edit_premise_22156696.000e	wikipedia	entailment				
entailment					She departed Lorient on 10 January 1876, but returned on 16 May 1878.	She left the city of Lorient on the tenth day of January, 1876.	edit_premise_38868914.001	edit_premise_38868914.001e	wikipedia	entailment				
entailment					His testimony was videotaped.	There was a video tape taken of his testimony.	edit_premise_07108997.001	edit_premise_07108997.001e	wikipedia	entailment				
entailment					Araki, Yamashita and others claimed that what Kashii distributed was an earlier, unfinished draft of the proclamation.	Araki, Yamashita and others claimed that Kashii distributed an unfinished draft of the proclamation.	edit_premise_05583409.004	edit_premise_05583409.004e	wikipedia	entailment				
contradiction					As of the 2010 census, the village had a population of 193, down from 278 at the 2000 census.	The population of the village increased after 10 years	edit_premise_02057369.001	edit_premise_02057369.001c	wikipedia	contradiction				
neutral					"It was discussed on NBC's ""Today"", with hosts Kathie Lee Gifford and Hoda Kotb thinking that it was funny, but Matt Lauer and Savannah Guthrie disagreeing."	"There is a TV show that airs on NBC network every Saturday night called ""Today"""	edit_premise_45976776.006	edit_premise_45976776.006n	wikipedia	neutral				
neutral					In addition to these payments, Israel also secured loans for Romania and paid off the interest itself, and supplied the Romanian Army with military equipment.	In addition to these payments, Israel also secured loans for Romania and paid off the interest itself, and supplied the Romanian Army with 2 million dollars' worth of military equipment.	edit_premise_15998597.006	edit_premise_15998597.006n	wikipedia	neutral				
entailment					"The ""Altalena"" reached Kfar Vitkin in the late afternoon of Sunday, 20 June."	"The ""Altalena"" reached Kfar Vitkin on a Sunday afternoon."	edit_premise_00514167.000	edit_premise_00514167.000e	wikipedia	entailment				
entailment					The longer the tongue, the deeper the bumblebee can probe into a flower and bees probably learn by experience which flower source is best-suited to their tongue length.	Bumblebees with longer tongues can probe deeper into the flowers.	edit_premise_03311895.002	edit_premise_03311895.002e	wikipedia	entailment				
neutral					In Week 17, to close out another dominant year, the Legion of Boom dismantled the high-powered Arizona Cardinals offense in a 36–6 win.	The Arizona Cardinals were dismantled by the Legion of Boom which closed out a dominant year with a win.	edit_premise_48702845.003	edit_premise_48702845.003n	wikipedia	neutral				
entailment					Wagner supports using the private sector for solutions to poverty.	Use of the private sector is supported by Wagner as a solution for poverty.	edit_premise_49286615.003	edit_premise_49286615.003e	wikipedia	entailment				
